@relation ./ML-assignments/Assignment6/databases_disc/databases_KBN1_arff/abalone-17_vs_7-8-9-10/KBN1abalone-17_vs_7-8-9-10-5-3tra.dat

@attribute  numeric
@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute Class {' negative'}
@data
1743,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,' negativ
1744,2.0,2.0,2.0,0.0,1.0,1.0,2.0,1.0,' negativ
1745,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,' negativ
1746,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,' negativ
1747,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,' negativ
1748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
1749,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,' negativ
1750,0.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,' negativ
1751,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
1752,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,' negativ
1753,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,' negativ
1754,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,' negativ
1755,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,' negativ
1756,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,' negativ
1757,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,' negativ
1758,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,' negativ
1759,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,' negativ
1760,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,' negativ
1761,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,' negativ
1762,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,' negativ
1763,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,' negativ
1764,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,' negativ
1765,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,' negativ
1766,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,' negativ
1767,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,' negativ
1768,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,' negativ
1769,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,' negativ
1770,0.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,' negativ
1771,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,' negativ
1772,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,' negativ
1773,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,' negativ
1774,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,' negativ
1775,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,' negativ
1776,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,' negativ
1777,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,' negativ
1778,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,' negativ
1779,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,' negativ
1780,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,' negativ
1781,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,' negativ
1782,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,' negativ
1783,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,' negativ
1784,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,' negativ
1785,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,' negativ
1786,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,' negativ
1787,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,' negativ
1788,0.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,' negativ
1789,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,' negativ
1790,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,' negativ
1791,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,' negativ
1792,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,' negativ
1793,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,' negativ
1794,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,' negativ
1795,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,' negativ
1796,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,' negativ
1797,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,' negativ
1798,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,' negativ
1799,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,' negativ
1800,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,' negativ
1801,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,' negativ
1802,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,' negativ
1803,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,' negativ
1804,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,' negativ
1805,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,' negativ
1806,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,' negativ
1807,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,' negativ
1808,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,' negativ
1809,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,' negativ
1810,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,' negativ
1811,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,' negativ
1812,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,' negativ
1813,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,' negativ
1814,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,' negativ
1815,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,' negativ
1816,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,' negativ
1817,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,' negativ
1818,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,' negativ
1819,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,' negativ
1820,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,' negativ
1821,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,' negativ
1822,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,' negativ
